flow_type,partner,product,reporter,Trade,Y_2013_IHS,Y_2014_IHS,Y_2015_IHS,Y_2016_IHS,Y_2017_IHS,Y_2018_IHS,Y_2019_IHS,YTD,YTD_2019,YTD_2020,updated_date
VALUE,Brazil,Semi-Finished Products,United States (For Domestic Consumption),IMP,1798082007,2051643011,1478543504,1177959722,1713466917,2081007249,1829729484,Feb,596084594,476379201,06APR2020
VALUE,Brazil,Stainless Products,United States (For Domestic Consumption),IMP,28360391,30855948,39470909,39708697,37775337,27034616,28697685,Feb,7999552,5570945,06APR2020
VALUE,Belarus,All Steel Mill Products,United States (For Domestic Consumption),IMP,58010299,80648827,41777255,16037045,34863074,46634956,15051956,Feb,2361605,3512928,06APR2020
VALUE,Belarus,Long Products,United States (For Domestic Consumption),IMP,5675584,8477386,9078349,13401624,14351566,5703942,2565159,Feb,341325,301988,06APR2020
VALUE,Belarus,Pipe and Tube Products,United States (For Domestic Consumption),IMP,52334715,72171441,32698906,2635421,19005876,40931014,12486797,Feb,2020280,3210940,06APR2020
VALUE,Belarus,Stainless Products,United States (For Domestic Consumption),IMP,0,0,0,0,1505632,0,0,Feb,0,0,06APR2020
VALUE,Canada,All Steel Mill Products,United States (For Domestic Consumption),IMP,5122765790,5728227083,4734919574,4080967490,5196400585,5525443225,4499185125,Feb,793775760,795863142,06APR2020
VALUE,Canada,Flat Products,United States (For Domestic Consumption),IMP,2258047075,2593979786,2158830676,2193004704,2686351313,3151037041,2633498610,Feb,426831925,514916683,06APR2020
VALUE,Canada,Long Products,United States (For Domestic Consumption),IMP,1152486929,1270456660,1086170747,933484278,1078400492,973305591,719743524,Feb,118347794,135248408,06APR2020
VALUE,Canada,Pipe and Tube Products,United States (For Domestic Consumption),IMP,1393623564,1415089679,1157823787,684473290,1091031977,1182972483,915040180,Feb,231873792,116995108,06APR2020
VALUE,Canada,Semi-Finished Products,United States (For Domestic Consumption),IMP,136258825,225868978,122479438,88795992,118335407,61255722,131378581,Feb,2945951,8828812,06APR2020
VALUE,Canada,Stainless Products,United States (For Domestic Consumption),IMP,182349397,222831980,209614926,181209226,222281396,156872388,99524230,Feb,13776298,19874131,06APR2020
VALUE,China,All Steel Mill Products,United States (For Domestic Consumption),IMP,1788848073,2861330187,2184044461,921776143,998914677,916429365,742063230,Feb,163986893,78217108,06APR2020
VALUE,China,Flat Products,United States (For Domestic Consumption),IMP,573477216,1357540163,913757466,143713506,157378301,122000847,115977452,Feb,20647736,9880482,06APR2020
VALUE,China,Long Products,United States (For Domestic Consumption),IMP,647671722,675171117,484436751,332089480,344030048,399111144,312526043,Feb,72099206,32268777,06APR2020
VALUE,China,Pipe and Tube Products,United States (For Domestic Consumption),IMP,199497748,264372905,244036333,220240614,267197008,181889836,117087647,Feb,26795088,14969373,06APR2020
VALUE,China,Semi-Finished Products,United States (For Domestic Consumption),IMP,9300594,8940655,7508414,6322515,10032882,8264084,4764172,Feb,890055,117071,06APR2020
VALUE,China,Stainless Products,United States (For Domestic Consumption),IMP,358900793,555305347,534305497,219410028,220276438,205163454,191707916,Feb,43554808,20981405,06APR2020
VALUE,Colombia,All Steel Mill Products,United States (For Domestic Consumption),IMP,21009433,27720579,21313647,13684821,38356008,31463652,11081853,Feb,2102374,37777,06APR2020
VALUE,Colombia,Flat Products,United States (For Domestic Consumption),IMP,1738535,2693902,1622242,8318422,23419042,15801799,5964591,Feb,774579,15994,06APR2020
VALUE,Colombia,Long Products,United States (For Domestic Consumption),IMP,2000676,2071662,2082227,1649448,5910418,1041683,234150,Feb,48097,0,06APR2020
VALUE,Colombia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,16833960,22269274,16970625,3714083,8818024,13826299,4883112,Feb,1279698,21783,06APR2020
VALUE,Colombia,Stainless Products,United States (For Domestic Consumption),IMP,436262,685741,638553,2868,208524,793871,0,Feb,0,0,06APR2020
VALUE,Czech Republic,All Steel Mill Products,United States (For Domestic Consumption),IMP,224464406,296977421,172414358,139196790,147759478,122873056,114708799,Feb,22907338,29237776,06APR2020
VALUE,Czech Republic,Flat Products,United States (For Domestic Consumption),IMP,9239613,3044295,5996677,6781125,7344216,1699650,894170,Feb,86901,0,06APR2020
VALUE,Czech Republic,Long Products,United States (For Domestic Consumption),IMP,78340234,109161716,69296085,43370775,48629169,51379101,35874283,Feb,4323410,6145163,06APR2020
VALUE,Czech Republic,Pipe and Tube Products,United States (For Domestic Consumption),IMP,100674747,102942102,43574891,20381327,48705298,53586430,58499719,Feb,16071458,5212164,06APR2020
VALUE,Czech Republic,Semi-Finished Products,United States (For Domestic Consumption),IMP,25445,3586,0,39187,0,0,0,Feb,0,0,06APR2020
VALUE,Czech Republic,Stainless Products,United States (For Domestic Consumption),IMP,36184367,81825722,53546705,68624376,43080795,16207875,19440627,Feb,2425569,17880449,06APR2020
VALUE,Germany,All Steel Mill Products,United States (For Domestic Consumption),IMP,1573760159,1840659188,1992430373,1561800038,1840345667,1719156621,1352337145,Feb,247702433,185519471,06APR2020
VALUE,Germany,Flat Products,United States (For Domestic Consumption),IMP,518189106,550035812,664275636,627937667,654346566,658767179,507465234,Feb,93361698,51366900,06APR2020
VALUE,Germany,Long Products,United States (For Domestic Consumption),IMP,286813385,357074940,366932928,256319165,314486732,315852400,217708591,Feb,46774146,22982385,06APR2020
VALUE,Germany,Pipe and Tube Products,United States (For Domestic Consumption),IMP,567735730,683334406,606311232,259191829,357562829,429229863,366828044,Feb,83945897,36683917,06APR2020
VALUE,Germany,Semi-Finished Products,United States (For Domestic Consumption),IMP,8678581,27206998,23394828,5473737,16814888,8833257,6770994,Feb,397519,1475651,06APR2020
VALUE,Germany,Stainless Products,United States (For Domestic Consumption),IMP,192343357,223007032,331515749,412877640,497134652,306473922,253564282,Feb,23223173,73010618,06APR2020
VALUE,Dominican Republic,All Steel Mill Products,United States (For Domestic Consumption),IMP,27387952,16053739,11409207,16986981,27195715,42354320,41931185,Feb,6049769,5906037,06APR2020
VALUE,Dominican Republic,Flat Products,United States (For Domestic Consumption),IMP,0,46256,66956,311268,1364436,2555066,280930,Feb,97076,19155,06APR2020
VALUE,Dominican Republic,Long Products,United States (For Domestic Consumption),IMP,19975463,11515524,5927317,8423143,14897128,29632958,34786301,Feb,4726639,4760589,06APR2020
VALUE,Dominican Republic,Pipe and Tube Products,United States (For Domestic Consumption),IMP,7412489,4491959,5414934,8233580,10934151,10166296,6793054,Feb,1226054,1126293,06APR2020
VALUE,Dominican Republic,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,0,0,0,0,0,70900,Feb,0,0,06APR2020
VALUE,Dominican Republic,Stainless Products,United States (For Domestic Consumption),IMP,0,0,0,18990,0,0,0,Feb,0,0,06APR2020
VALUE,Egypt,All Steel Mill Products,United States (For Domestic Consumption),IMP,0,15282078,14152,5434040,100319803,95362656,59468593,Feb,24252472,1033574,06APR2020
VALUE,Egypt,Flat Products,United States (For Domestic Consumption),IMP,0,0,14152,5284790,78228253,65317300,35757621,Feb,10506974,1033574,06APR2020
VALUE,Egypt,Long Products,United States (For Domestic Consumption),IMP,0,15282078,0,142050,22091550,30045356,23710972,Feb,13745498,0,06APR2020
VALUE,Egypt,Stainless Products,United States (For Domestic Consumption),IMP,0,0,0,7200,0,0,0,Feb,0,0,06APR2020
VALUE,Spain,All Steel Mill Products,United States (For Domestic Consumption),IMP,307965665,432583882,318741785,218430483,369001758,360526109,344833353,Feb,76725383,45189835,06APR2020
VALUE,Spain,Flat Products,United States (For Domestic Consumption),IMP,2383159,14548757,7556525,10022859,3011087,5122377,8925228,Feb,976780,1609841,06APR2020
VALUE,Spain,Long Products,United States (For Domestic Consumption),IMP,110841736,183250511,136586503,129099474,175382221,128109949,174467067,Feb,21576260,19736036,06APR2020
VALUE,Spain,Pipe and Tube Products,United States (For Domestic Consumption),IMP,101352605,135757730,106689333,37425357,122394204,151745909,113898484,Feb,44777380,14343600,06APR2020
VALUE,Spain,Semi-Finished Products,United States (For Domestic Consumption),IMP,39051,65573,3075990,814859,534253,1641172,6300,Feb,0,0,06APR2020
VALUE,Spain,Stainless Products,United States (For Domestic Consumption),IMP,93349114,98961311,64833434,41067934,67679993,73906702,47536274,Feb,9394963,9500358,06APR2020
VALUE,Finland,All Steel Mill Products,United States (For Domestic Consumption),IMP,140524369,157621986,56355489,59864714,92493804,87603106,47455631,Feb,6582313,7121562,06APR2020
VALUE,Finland,Flat Products,United States (For Domestic Consumption),IMP,32096769,80860836,18544555,25021302,39042619,30859993,18635583,Feb,3320434,1680175,06APR2020
VALUE,Finland,Long Products,United States (For Domestic Consumption),IMP,1767213,2196925,2050480,3136779,2889600,4407437,1440988,Feb,449074,642659,06APR2020
VALUE,Finland,Pipe and Tube Products,United States (For Domestic Consumption),IMP,19703646,28147046,20954248,20670189,30307000,26485171,16675072,Feb,2023069,3577604,06APR2020
VALUE,Finland,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,0,13864,4459,0,0,0,Feb,0,0,06APR2020
VALUE,Finland,Stainless Products,United States (For Domestic Consumption),IMP,86956741,46417179,14792342,11031985,20254585,25850505,10703988,Feb,789736,1221124,06APR2020
VALUE,France,All Steel Mill Products,United States (For Domestic Consumption),IMP,535824085,684552811,659338237,443848586,450416989,450108651,289857241,Feb,44061930,26790727,06APR2020
VALUE,France,Flat Products,United States (For Domestic Consumption),IMP,204923350,301091874,294055472,160090971,102971952,103088023,78023503,Feb,12025583,4021202,06APR2020
VALUE,France,Long Products,United States (For Domestic Consumption),IMP,52807779,68327608,87586832,77276490,105956320,113794218,62370395,Feb,10141439,3047861,06APR2020
VALUE,France,Pipe and Tube Products,United States (For Domestic Consumption),IMP,100068026,127301980,84630074,28548172,30800663,27442271,16086213,Feb,2306335,3846975,06APR2020
VALUE,France,Semi-Finished Products,United States (For Domestic Consumption),IMP,4492644,5523868,7898667,4267742,1347298,739704,1109240,Feb,2376,132968,06APR2020
VALUE,France,Stainless Products,United States (For Domestic Consumption),IMP,173532286,182307481,185167192,173665211,209340756,205044435,132267890,Feb,19586197,15741721,06APR2020
VALUE,United Kingdom,All Steel Mill Products,United States (For Domestic Consumption),IMP,668185076,1159353548,761727835,414359908,464245875,442770564,368218953,Feb,56755121,32872186,06APR2020
VALUE,United Kingdom,Flat Products,United States (For Domestic Consumption),IMP,136602708,332688617,298008147,150842784,117176601,139642672,105382467,Feb,16485346,8111568,06APR2020
VALUE,United Kingdom,Long Products,United States (For Domestic Consumption),IMP,215107985,270456460,210388140,104836824,133814965,84002162,65457780,Feb,11267276,4710068,06APR2020
VALUE,United Kingdom,Pipe and Tube Products,United States (For Domestic Consumption),IMP,118593719,37207831,45254134,25183202,65129422,68794908,68819017,Feb,9659926,5715753,06APR2020
VALUE,United Kingdom,Semi-Finished Products,United States (For Domestic Consumption),IMP,3059293,309233396,40155377,12222386,10714276,15547672,9530121,Feb,1020443,455258,06APR2020
VALUE,United Kingdom,Stainless Products,United States (For Domestic Consumption),IMP,194821371,209767244,167922037,121274712,137410611,134783150,119029568,Feb,18322130,13879539,06APR2020
VALUE,Greece,All Steel Mill Products,United States (For Domestic Consumption),IMP,56241546,44333299,220618279,89280062,43825588,240739805,105446233,Feb,41038097,189724,06APR2020
VALUE,Greece,Flat Products,United States (For Domestic Consumption),IMP,0,38250,9131,0,0,0,0,Feb,0,0,06APR2020
VALUE,Greece,Long Products,United States (For Domestic Consumption),IMP,519558,1631620,1558957,2423106,4093948,26708079,15027800,Feb,12026022,189724,06APR2020
VALUE,Greece,Pipe and Tube Products,United States (For Domestic Consumption),IMP,55721988,42663429,218968289,86856956,39724194,214031726,90418433,Feb,29012075,0,06APR2020
VALUE,Greece,Stainless Products,United States (For Domestic Consumption),IMP,0,0,81902,0,7446,0,0,Feb,0,0,06APR2020
VALUE,Guatemala,All Steel Mill Products,United States (For Domestic Consumption),IMP,7716005,3678891,3795852,11714852,27210696,30970306,13770212,Feb,1737741,1665800,06APR2020
VALUE,Guatemala,Flat Products,United States (For Domestic Consumption),IMP,27738,118537,96467,6120856,20412078,12406103,161318,Feb,3961,17944,06APR2020
VALUE,Guatemala,Long Products,United States (For Domestic Consumption),IMP,38928,225225,59039,298781,261749,2954680,42537,Feb,15492,11597,06APR2020
VALUE,Guatemala,Pipe and Tube Products,United States (For Domestic Consumption),IMP,7649339,3335129,3640346,5295215,6536869,15609523,13566357,Feb,1718288,1636259,06APR2020
VALUE,Indonesia,All Steel Mill Products,United States (For Domestic Consumption),IMP,21471205,23746763,16348335,25565562,79701055,124747164,109633364,Feb,18275503,2935548,06APR2020
VALUE,Indonesia,Flat Products,United States (For Domestic Consumption),IMP,296237,0,43525,3131851,6861009,5092816,7539768,Feb,1617756,1198765,06APR2020
VALUE,Indonesia,Long Products,United States (For Domestic Consumption),IMP,125195,78072,192836,368077,603538,1102864,102046,Feb,0,0,06APR2020
VALUE,Indonesia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,12942987,10845954,5912256,5248045,6005850,9698446,10902903,Feb,3169948,695740,06APR2020
VALUE,Indonesia,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,16430,0,0,3585,0,0,Feb,0,0,06APR2020
VALUE,Indonesia,Stainless Products,United States (For Domestic Consumption),IMP,8106786,12806307,10199718,16817589,66227073,108853038,91088647,Feb,13487799,1041043,06APR2020
VALUE,India,All Steel Mill Products,United States (For Domestic Consumption),IMP,831896941,1080414312,858621808,367375329,760588777,404259298,277990725,Feb,57895753,30634395,06APR2020
VALUE,India,Flat Products,United States (For Domestic Consumption),IMP,267152069,487274153,337608614,77213281,82268737,9927594,8041289,Feb,1237825,875821,06APR2020
VALUE,India,Long Products,United States (For Domestic Consumption),IMP,10989126,14438104,18695873,10478444,25100650,17812802,15064362,Feb,1731444,2125249,06APR2020
VALUE,India,Pipe and Tube Products,United States (For Domestic Consumption),IMP,361292779,237698841,208571418,91290030,403568147,111910179,86403190,Feb,18721170,7897726,06APR2020
VALUE,India,Semi-Finished Products,United States (For Domestic Consumption),IMP,2100775,60821303,19777673,16404514,36700471,66415881,18790710,Feb,5421775,1332399,06APR2020
VALUE,India,Stainless Products,United States (For Domestic Consumption),IMP,190362192,280181911,273968230,171989060,212950772,198192842,149691174,Feb,30783539,18403200,06APR2020
VALUE,Italy,All Steel Mill Products,United States (For Domestic Consumption),IMP,954236617,1088308752,898370123,561330461,729226905,847683537,696107377,Feb,154450795,55363703,06APR2020
VALUE,Italy,Flat Products,United States (For Domestic Consumption),IMP,100008748,230745422,162332214,91259407,64399390,33819641,10093240,Feb,1313467,1652966,06APR2020
VALUE,Italy,Long Products,United States (For Domestic Consumption),IMP,113692425,104505681,91282409,73152248,106145472,216139418,154801309,Feb,54058378,6345410,06APR2020
VALUE,Italy,Pipe and Tube Products,United States (For Domestic Consumption),IMP,303453457,346939650,279242755,105752614,169890823,207065575,176908290,Feb,38438196,14016466,06APR2020
VALUE,Italy,Semi-Finished Products,United States (For Domestic Consumption),IMP,12890859,23266714,21324433,11276856,24301637,43134370,73250717,Feb,18039808,155966,06APR2020
VALUE,Italy,Stainless Products,United States (For Domestic Consumption),IMP,424191128,382851285,344188312,279889336,364489583,347524533,281053821,Feb,42600946,33192895,06APR2020
VALUE,Japan,All Steel Mill Products,United States (For Domestic Consumption),IMP,2479613927,2598253217,2374529075,1639291754,1657694115,1626217523,1505656754,Feb,248514830,194303694,06APR2020
VALUE,Japan,Flat Products,United States (For Domestic Consumption),IMP,641759646,683859756,616086060,393615693,467039271,439871670,367298402,Feb,69326997,52534182,06APR2020
VALUE,Japan,Long Products,United States (For Domestic Consumption),IMP,686516679,798668195,808545139,732040308,588419276,551771692,526985636,Feb,84486791,60977116,06APR2020
VALUE,Japan,Pipe and Tube Products,United States (For Domestic Consumption),IMP,595386280,511714262,499615755,239934140,239648102,294897594,296560015,Feb,62680915,28299416,06APR2020
VALUE,Japan,Semi-Finished Products,United States (For Domestic Consumption),IMP,276616848,289034470,149006036,100061655,163914244,69609894,12003061,Feb,1290746,1392253,06APR2020
VALUE,Japan,Stainless Products,United States (For Domestic Consumption),IMP,279334474,314976534,301276085,173639958,198673222,270066673,302809640,Feb,30729381,51100727,06APR2020
VALUE,Korea,All Steel Mill Products,United States (For Domestic Consumption),IMP,3055941837,4303073136,3448234322,2332176665,2797567045,2359175980,2263481452,Feb,519383210,270754116,06APR2020
VALUE,Korea,Flat Products,United States (For Domestic Consumption),IMP,996025738,1562019103,1664286180,1292142484,861090060,1106836881,1035103682,Feb,211560852,162102621,06APR2020
VALUE,Korea,Long Products,United States (For Domestic Consumption),IMP,238702134,367273677,352391325,252330902,228452666,202022867,226176337,Feb,47973848,36065257,06APR2020
VALUE,Korea,Pipe and Tube Products,United States (For Domestic Consumption),IMP,1632026614,2180806025,1256881590,609464274,1504971815,907144073,858354933,Feb,221774015,43984746,06APR2020
VALUE,Korea,Semi-Finished Products,United States (For Domestic Consumption),IMP,40539481,12937794,101776,52109,3441229,60178,159979,Feb,154600,0,06APR2020
VALUE,Korea,Stainless Products,United States (For Domestic Consumption),IMP,148647870,180036537,174573451,178186896,199611275,143111981,143686521,Feb,37919895,28601492,06APR2020
VALUE,Luxembourg,All Steel Mill Products,United States (For Domestic Consumption),IMP,197089827,265657881,156622182,118867537,156197461,122142287,131364214,Feb,28744531,11240806,06APR2020
VALUE,Luxembourg,Flat Products,United States (For Domestic Consumption),IMP,10946518,41395527,13559730,10170880,16628900,23764065,2684036,Feb,789957,259693,06APR2020
VALUE,Luxembourg,Long Products,United States (For Domestic Consumption),IMP,186143309,224262354,143059777,108656861,139522796,98301789,128671566,Feb,27954574,10976170,06APR2020
VALUE,Luxembourg,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,0,2675,39796,45765,0,0,Feb,0,4943,06APR2020
VALUE,Luxembourg,Stainless Products,United States (For Domestic Consumption),IMP,0,0,0,0,0,76433,8612,Feb,0,0,06APR2020
VALUE,Morocco,All Steel Mill Products,United States (For Domestic Consumption),IMP,0,0,2336,0,15043926,19117032,11246690,Feb,0,0,06APR2020
VALUE,Morocco,Flat Products,United States (For Domestic Consumption),IMP,0,0,0,0,5164234,3281387,26539,Feb,0,0,06APR2020
VALUE,Morocco,Long Products,United States (For Domestic Consumption),IMP,0,0,0,0,9879692,15835645,11220151,Feb,0,0,06APR2020
VALUE,Morocco,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,0,2336,0,0,0,0,Feb,0,0,06APR2020
VALUE,Mexico,All Steel Mill Products,United States (For Domestic Consumption),IMP,2500011723,3156727312,2130450014,1963408315,2506659405,3047548259,2662607355,Feb,441989784,466901118,06APR2020
VALUE,Mexico,Flat Products,United States (For Domestic Consumption),IMP,591076959,679133834,461549217,548202303,623710238,734291538,541027106,Feb,119108125,91895691,06APR2020
VALUE,Mexico,Long Products,United States (For Domestic Consumption),IMP,522690859,461845259,326106195,290237119,319577333,322843641,337259133,Feb,37739571,82910282,06APR2020
VALUE,Mexico,Pipe and Tube Products,United States (For Domestic Consumption),IMP,793975167,1168543795,834818668,704732596,1034921818,1147452516,876840668,Feb,156103220,169765965,06APR2020
VALUE,Mexico,Semi-Finished Products,United States (For Domestic Consumption),IMP,394772981,641957753,350085731,260529539,375566713,676249337,798053114,Feb,108164968,108525118,06APR2020
VALUE,Mexico,Stainless Products,United States (For Domestic Consumption),IMP,197495757,205246671,157890203,159706758,152883303,166711227,109427334,Feb,20873900,13804062,06APR2020
VALUE,Malaysia,All Steel Mill Products,United States (For Domestic Consumption),IMP,35028092,13007131,26564513,31954822,91091946,56147432,76898193,Feb,6569615,2552495,06APR2020
VALUE,Malaysia,Flat Products,United States (For Domestic Consumption),IMP,0,639889,1912035,10582301,63365757,33752874,21433297,Feb,3121578,125728,06APR2020
VALUE,Malaysia,Long Products,United States (For Domestic Consumption),IMP,1101256,613425,12574703,1066212,7321239,1726026,26642165,Feb,403215,442447,06APR2020
VALUE,Malaysia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,7068583,8226033,7285507,7357067,5816705,11992050,21862722,Feb,1329860,251046,06APR2020
VALUE,Malaysia,Semi-Finished Products,United States (For Domestic Consumption),IMP,8754,0,0,270194,0,13646,24220,Feb,0,5100,06APR2020
VALUE,Malaysia,Stainless Products,United States (For Domestic Consumption),IMP,26849499,3527784,4792268,12679048,14588245,8662836,6935789,Feb,1714962,1728174,06APR2020
VALUE,Netherlands,All Steel Mill Products,United States (For Domestic Consumption),IMP,527943616,712014492,553837011,500492368,512402477,500058310,423762737,Feb,52324530,28374358,06APR2020
VALUE,Netherlands,Flat Products,United States (For Domestic Consumption),IMP,511062304,689938566,538127953,482736205,478213072,482057610,404533884,Feb,50454772,26455784,06APR2020
VALUE,Netherlands,Long Products,United States (For Domestic Consumption),IMP,4726272,6710140,5384335,4992019,3605344,3696360,2605088,Feb,433530,248977,06APR2020
VALUE,Netherlands,Pipe and Tube Products,United States (For Domestic Consumption),IMP,10087241,10402907,8819051,8630631,8843224,5745014,10469098,Feb,187898,1309066,06APR2020
VALUE,Netherlands,Semi-Finished Products,United States (For Domestic Consumption),IMP,559706,566355,33352,2273722,17049392,168214,118162,Feb,16754,0,06APR2020
VALUE,Netherlands,Stainless Products,United States (For Domestic Consumption),IMP,1508093,4396524,1472320,1859791,4691445,8391112,6036505,Feb,1231576,360531,06APR2020
VALUE,New Zealand,All Steel Mill Products,United States (For Domestic Consumption),IMP,77363474,67556941,60725359,17598520,29494981,44295232,4605351,Feb,6172,1719632,06APR2020
VALUE,New Zealand,Flat Products,United States (For Domestic Consumption),IMP,77329458,67527992,60670840,17361939,28875455,44262018,4578180,Feb,0,1714225,06APR2020
VALUE,New Zealand,Long Products,United States (For Domestic Consumption),IMP,7571,17938,14601,19189,10340,0,0,Feb,0,0,06APR2020
VALUE,New Zealand,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,0,3616,11570,203104,14200,20371,Feb,2072,2813,06APR2020
VALUE,New Zealand,Stainless Products,United States (For Domestic Consumption),IMP,26445,11011,36302,205822,406082,19014,6800,Feb,4100,2594,06APR2020
VALUE,Oman,All Steel Mill Products,United States (For Domestic Consumption),IMP,37404869,53613564,32946715,13980065,29884873,36419593,54081436,Feb,8899888,6122343,06APR2020
VALUE,Oman,Long Products,United States (For Domestic Consumption),IMP,0,0,0,0,0,0,17049782,Feb,0,0,06APR2020
VALUE,Oman,Pipe and Tube Products,United States (For Domestic Consumption),IMP,37404869,53613564,32946715,13957865,29784015,36419593,37031654,Feb,8899888,6122343,06APR2020
VALUE,Oman,Stainless Products,United States (For Domestic Consumption),IMP,0,0,0,22200,100858,0,0,Feb,0,0,06APR2020
VALUE,Other Countries,All Steel Mill Products,United States (For Domestic Consumption),IMP,128162404,179912660,154424357,127003130,245451752,181969041,181752433,Feb,28126005,11855621,06APR2020
VALUE,Other Countries,Flat Products,United States (For Domestic Consumption),IMP,17253169,44934088,31432084,33993670,79125166,50784622,39821120,Feb,4029145,3197648,06APR2020
VALUE,Other Countries,Long Products,United States (For Domestic Consumption),IMP,12574743,10409681,10888736,12790322,16213549,19280557,50988845,Feb,6289161,602348,06APR2020
VALUE,Other Countries,Pipe and Tube Products,United States (For Domestic Consumption),IMP,50285679,57749199,63481456,38282817,92786268,78419951,65335770,Feb,14876161,4069618,06APR2020
VALUE,Other Countries,Semi-Finished Products,United States (For Domestic Consumption),IMP,20686,176485,721004,1299184,646549,837387,545848,Feb,42798,18622,06APR2020
VALUE,Other Countries,Stainless Products,United States (For Domestic Consumption),IMP,48028127,66643207,47901077,40637137,56680220,32646524,25060850,Feb,2888740,3967385,06APR2020
VALUE,Peru,All Steel Mill Products,United States (For Domestic Consumption),IMP,7014501,30775094,9010969,10144393,23081227,19860167,179624,Feb,0,2325,06APR2020
VALUE,Peru,Flat Products,United States (For Domestic Consumption),IMP,0,3866693,0,0,0,0,0,Feb,0,0,06APR2020
VALUE,Peru,Long Products,United States (For Domestic Consumption),IMP,7014501,26776041,9010969,10144393,23072777,19860167,179624,Feb,0,2325,06APR2020
VALUE,Peru,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,132360,0,0,6000,0,0,Feb,0,0,06APR2020
VALUE,Peru,Stainless Products,United States (For Domestic Consumption),IMP,0,0,0,0,2450,0,0,Feb,0,0,06APR2020
VALUE,Philippines,All Steel Mill Products,United States (For Domestic Consumption),IMP,79447130,73451844,47610239,12246711,46657944,49853984,36648917,Feb,16638887,6757,06APR2020
VALUE,Philippines,Flat Products,United States (For Domestic Consumption),IMP,0,0,0,107975,1282362,19996,0,Feb,0,0,06APR2020
VALUE,Philippines,Long Products,United States (For Domestic Consumption),IMP,0,0,0,3420,119268,0,0,Feb,0,0,06APR2020
VALUE,Philippines,Pipe and Tube Products,United States (For Domestic Consumption),IMP,79425593,72373620,43954987,9002182,41712235,48776270,36630781,Feb,16632581,0,06APR2020
VALUE,Philippines,Stainless Products,United States (For Domestic Consumption),IMP,21537,1078224,3655252,3133134,3544079,1057718,18136,Feb,6306,6757,06APR2020
VALUE,Portugal,All Steel Mill Products,United States (For Domestic Consumption),IMP,19633414,25591000,24675370,41257723,105757117,69930305,35102541,Feb,5434835,3756180,06APR2020
VALUE,Portugal,Flat Products,United States (For Domestic Consumption),IMP,0,10598,126275,2970198,3055970,2084678,1784217,Feb,82807,310357,06APR2020
VALUE,Portugal,Long Products,United States (For Domestic Consumption),IMP,4059248,7382803,1557048,6421223,54158790,24921853,150841,Feb,4045,6238,06APR2020
VALUE,Portugal,Pipe and Tube Products,United States (For Domestic Consumption),IMP,258520,0,0,11536769,15591163,3912415,1634208,Feb,218704,40056,06APR2020
VALUE,Portugal,Stainless Products,United States (For Domestic Consumption),IMP,15315646,18197599,22992047,20329533,32951194,39011359,31533275,Feb,5129279,3399529,06APR2020
VALUE,Romania,All Steel Mill Products,United States (For Domestic Consumption),IMP,166468307,205528038,156996242,66999903,110450367,233414444,165156778,Feb,47748635,48760685,06APR2020
VALUE,Romania,Flat Products,United States (For Domestic Consumption),IMP,0,2513,36631,0,232911,1925194,2544585,Feb,577614,1008828,06APR2020
VALUE,Romania,Long Products,United States (For Domestic Consumption),IMP,436207,778546,2123998,1640134,7823230,1951527,1366762,Feb,369412,336415,06APR2020
VALUE,Romania,Pipe and Tube Products,United States (For Domestic Consumption),IMP,159404566,193778083,146417617,57952885,87297657,115040070,65202238,Feb,16127336,7684347,06APR2020
VALUE,Romania,Semi-Finished Products,United States (For Domestic Consumption),IMP,0,0,0,5070,820838,103636014,90732201,Feb,29911534,38877826,06APR2020
VALUE,Romania,Stainless Products,United States (For Domestic Consumption),IMP,6627534,10968896,8417996,7401814,14275731,10861639,5310992,Feb,762739,853269,06APR2020
VALUE,Serbia,All Steel Mill Products,United States (For Domestic Consumption),IMP,0,0,246434,3921895,20016919,37304871,9474162,Feb,3331034,120470,06APR2020
VALUE,Serbia,Flat Products,United States (For Domestic Consumption),IMP,0,0,246434,3921895,20014034,37298777,9468336,Feb,3331034,120470,06APR2020
VALUE,Serbia,Long Products,United States (For Domestic Consumption),IMP,0,0,0,0,2885,3470,0,Feb,0,0,06APR2020
VALUE,Serbia,Pipe and Tube Products,United States (For Domestic Consumption),IMP,0,0,0,0,0,0,5826,Feb,0,0,06APR2020
VALUE,Serbia,Stainless Products,United States (For Domestic Consumption),IMP,0,0,0,0,0,2624,0,Feb,0,0,06APR2020
VALUE,Russia,All Steel Mill Products,United States (For Domestic Consumption),IMP,937214891,2424048798,880589512,688637270,1414234777,1389586263,581734575,Feb,138862710,78004541,06APR2020
VALUE,Russia,Flat Products,United States (For Domestic Consumption),IMP,22318644,589055311,77877628,29201537,314276401,118917490,15184776,Feb,399589,622529,06APR2020
